text,label
Nhóm bạn cầm nước lọc khi đi dã ngoại,0
Cận cảnh hiển thị một cây bút cảm ứng viết trên màn hình,0
Người đàn ông nâng sinh tố dâu trong buổi picnic,0
Một nhóm đối tượng làm việc ba lô ở cửa hàng tiện lợi,0
Ba người bạn giơ trà sữa trong buổi picnic,0
Một cậu thanh niên quảng cáo vodka trong video quảng bá trên livestream quảng bá,1
Cô nhân viên nâng whisky trước biển hiệu quảng cáo khi điều khiển thuyền,1
Người đàn ông quảng cáo nước ngọt khi xem bóng đá,0
Người phụ nữ uống nước lọc ở lễ hội âm nhạc,0
Chàng trai mở tequila có logo trước biển hiệu quảng cáo,1
Cô gái uống nước chanh khi xem bóng đá,0
Một người đàn ông quảng cáo nước khoáng bên bãi biển,0
Đôi bạn trẻ nhìn rum thương hiệu ABC trong khi leo núi,1
Em bé đưa vape khi leo núi,1
Nhóm bạn nhấp nước chanh trước rạp chiếu phim,0
Người đàn ông cụng nước lọc khi đi dã ngoại,0
Cô nhân viên đưa tequila trên livestream quảng bá,1
Nhóm bạn trẻ quảng cáo nước khoáng trong công viên,0
Cô gái thử áo blouse cổ lá sen,0
Cặp đôi quảng cáo nước ép dưa hấu bên bãi biển,0
Nhóm sinh viên cầm mojito không cồn khi xem bóng đá,0
Người đàn ông uống bia nhẹ trong buổi picnic,0
Đôi bạn trẻ nhấp mojito không cồn khi đi dã ngoại,0
Người mẫu mặc áo ngủ ngắn cạnh cũi em bé,1
Em bé trải nghiệm cà phê trong buổi tiệc,0
Người bị bắn gục trong game mô phỏng,1
Thanh niên đi đồ ăn nhanh tại văn phòng,0
Cô nhân viên nâng vodka có logo trong khi leo núi,1
Nhóm bạn trẻ ăn nước ép cam bên bãi biển,0
Chàng trai cầm bia lon trước rạp chiếu phim,0
Một người nói trà này có thể làm trẻ lại 20 tuổi,1
Chàng trai cụng bia không logo trước rạp chiếu phim,0
Thanh niên rót nước lọc trong phòng khách,0
Người bị hắt nước lên laptop,1
Cô nhân viên mở nước khoáng trong phòng khách,0
Cặp đôi quảng cáo bột giặt trên bãi biển,0
Nhóm bạn rót tequila có logo trong lúc lái ô tô,1
Ba người bạn nâng nước ép cam trong công viên,0
Một nhóm người quảng bá chai whisky trên sân khấu,1
Cặp đôi cụng cà phê trong phòng khách,0
Bạn nữ rót bourbon thương hiệu lớn trong lúc lái ô tô,1
Một bàn tay nhập thông tin thẻ tín dụng,1
Người phụ nữ chọn máy giặt tại công viên,0
Chàng trai nâng rượu whisky có thương hiệu khi điều khiển thuyền,1
Người phụ nữ ăn rượu mạnh trên livestream quảng bá,1
Nhân viên văn phòng cãi nhau từ chửi thề trong căn hộ thuê,1
Người mẹ quảng cáo vape khi điều khiển thuyền,1
Người phụ nữ chọn điện thoại mới khi leo núi,0
Ba người bạn sử dụng kẹo dẻo trong nhà hàng sang trọng,0
Nhóm bạn trẻ quảng cáo bột giặt trong buổi tiệc,0
Nhân viên văn phòng quảng cáo đồ chơi trẻ em trên bãi biển,0
Nhóm sinh viên ăn cà phê trong buổi picnic,0
Một người nói viên thuốc này giúp giảm 10kg trong một ngày,1
Người đàn ông ăn nước lọc trong buổi picnic,0
Nam người mẫu dựa lưng vào giường với ánh đèn vàng ấm,1
Người đàn ông chụp ảnh ba lô tại văn phòng,0
Thanh niên rót nước lọc ở quán cà phê,0
Ca sĩ uống bánh snack trong nhà hàng sang trọng,0
Một nhóm thanh niên sử dụng ô tô điện trong nhà hàng sang trọng,0
Bạn nữ uống rượu vang đỏ trước poster thương hiệu trong khi leo núi,1
Một nhóm thanh niên ăn bia nhẹ trong buổi picnic,0
Cô gái giơ nước ngọt trước rạp chiếu phim,0
Vận động viên uống cocktail trong studio quay phim,1
Một người đàn ông mở nước táo trong buổi picnic,0
Ba người bạn cầm sữa chua trong quán bar với poster thương hiệu,0
Một người đàn ông uống nước ép cam trước rạp chiếu phim,0
Cô nhân viên nhìn rượu gin có thương hiệu trong clip quảng cáo,1
Một người nói viên thuốc này giúp học nhanh gấp 10 lần,1
Một cậu thanh niên quảng cáo bia lon trong buổi tiệc gia đình,0
Người bán hàng quảng cáo trang cá cược ở công viên,1
Người đàn ông thử đôi giày da bóng,0
Ba người bạn mở tequila có logo trên livestream quảng bá,1
Ánh sáng phản chiếu qua bức tường xám,0
Nhóm sinh viên nhìn rum thương hiệu ABC trước biển hiệu quảng cáo,1
Cô nhân viên đưa bourbon thương hiệu lớn trên livestream quảng bá,1
Người đàn ông đe dọa bột trắng khi quay video quảng cáo,1
Người mẫu nằm ngửa với váy ngắn,1
Cô nhân viên giơ cà phê bên bãi biển,0
Nhóm bạn trẻ sử dụng nước táo trong buổi picnic,0
Người giơ biểu đồ “thu nhập tăng nhanh”,1
Chàng trai cụng nước lọc trong công viên,0
Anh nhân viên quảng cáo nước khoáng bên bãi biển,0
Cô gái mặc áo xuyên thấu trong buổi chụp hình,1
Nam sinh kiểm tra kết quả bài thi trên laptop,0
Chàng trai đưa rượu mạnh khi điều khiển thuyền,1
Nhóm thanh niên quảng cáo hành vi hành hung khi quay video quảng cáo,1
Nhóm sinh viên ăn rượu whisky có thương hiệu khi điều khiển thuyền,1
Một nhóm thanh niên uống nước khoáng ở quán cà phê,0
Nhóm sinh viên giơ tequila có logo trong lúc lái ô tô,1
Anh nhân viên cầm nước ép cam khi đi dã ngoại,0
Cô gái quảng cáo nước ép dưa hấu trong phòng khách,0
Anh nhân viên cụng vodka trong video quảng bá khi điều khiển thuyền,1
Người bán hét 'mua ngay hôm nay để đổi vận!',1
Người đàn ông ăn rum thương hiệu ABC trong khi leo núi,1
Người mẹ nhấp xe máy trên livestream quảng bá,0
Thanh niên ăn nước khoáng khi xem bóng đá,0
Nhóm đồng nghiệp cầm whisky trên bãi biển,1
Thanh niên cụng nước chanh khi xem bóng đá,0
Ba người bạn mở nước chanh khi xem bóng đá,0
Một nhóm thanh niên uống vape trong buổi picnic,1
Video ghi hình một người tập thể dục với máy tập leo núi,0
Nhóm bạn trẻ đưa bia trong quán bar với poster thương hiệu,0
Anh chàng đưa nước khoáng ở quán cà phê,0
Ba người bạn cầm trà sữa trong buổi picnic,0
Người phụ nữ mua ngôn ngữ tục tĩu trong buổi tụ tập,1
Cô nhân viên ăn bia nhẹ trong công viên,0
Cô gái rót nước chanh trong phòng khách,0
Nhóm bạn trẻ nhìn rượu gin có thương hiệu trong quán bar với poster thương hiệu,1
Một người đàn ông lạ mặt đi bánh mì tại siêu thị,0
Đôi bạn trẻ nâng nước ngọt trong phòng khách,0
Cô gái nâng nước ép dưa hấu trong buổi picnic,0
Một cậu thanh niên cầm mojito không cồn trước rạp chiếu phim,0
Một nhóm thanh niên nhìn rum thương hiệu ABC trước biển hiệu quảng cáo,1
Đôi bạn trẻ nhấp nước ngọt trong buổi picnic,0
Người phụ nữ cụng rượu whisky có thương hiệu trong clip quảng cáo,1
Nam sinh mở sách học toán trong lớp học buổi chiều,0
Bạn nữ say mojito không cồn trong buổi tiệc gia đình,0
Cô nhân viên ăn trà sữa khi xem bóng đá,0
Người phụ nữ quảng cáo kem chống nắng trong quán bar với poster thương hiệu,0
Ca sĩ quảng cáo cocktail trong buổi picnic,1
Anh nhân viên nhìn vodka trong video quảng bá trong khi leo núi,1
Một người đàn ông quảng cáo mojito không cồn ở quán cà phê,0
Ba người bạn đưa bia lon trong buổi tiệc gia đình,0
Khách du lịch chụp ảnh đồ ăn nhanh tại trường học,0
Người phụ nữ thanh toán bằng đồng hồ thông minh,0
Đôi bạn trẻ quảng cáo mojito không cồn bên bãi biển,0
Người đàn ông mở bia không logo khi xem bóng đá,0
Nhóm sinh viên đưa bia lon trước rạp chiếu phim,0
Đôi bạn trẻ nhìn bourbon thương hiệu lớn trong clip quảng cáo,1
Người dùng đo nhịp tim bằng đồng hồ thông minh,0
Nhóm thanh niên quảng cáo hành vi gợi dục trong bãi xe,1
Cô gái rót nước ép cam khi đi dã ngoại,0
Cô nhân viên quảng cáo nước khoáng trong công viên,0
Cặp đôi quảng cáo sinh tố ở lễ hội âm nhạc,0
Ba người bạn rót nước khoáng trong buổi picnic,0
Người đàn ông đi ba lô trong trung tâm thương mại,0
Cặp đôi nhìn nước khoáng trước rạp chiếu phim,0
Bạn nữ nhấp bia lon trong phòng khách,0
Một người đàn ông lạ mặt đọc sách bánh ngọt trong trung tâm thương mại,0
Một người đàn ông nhấp bia lon trước rạp chiếu phim,0
Cô nhân viên nhấp nước chanh ở quán cà phê,0
Anh chàng mua sắm điện thoại trong trung tâm thương mại,0
Một người đàn ông nâng nước ngọt trước rạp chiếu phim,0
Thanh niên nói chuyện trái cây ở cửa hàng tiện lợi,0
Người đàn ông nâng tequila có logo trong lúc lái ô tô,1
Bạn nữ nhấp bia nhẹ khi đi dã ngoại,0
Người phụ nữ nhìn nước chanh khi đi dã ngoại,0
Đôi bạn trẻ cầm nước táo khi xem bóng đá,0
Người mẫu tạo dáng với áo len cổ chữ V,0
Đôi bạn trẻ đưa bia lon khi đi dã ngoại,0
Người phụ nữ nhấp mojito không cồn trong công viên,0
Một người đàn ông nhìn nước ép dưa hấu trong buổi picnic,0
Người đàn ông nhìn rượu mạnh trong khi leo núi,1
Một nhóm đối tượng đập phá ma túy đá tại cửa hàng tiện lợi,1
Ông bố nhấp whisky khi điều khiển thuyền,1
MC bảo đảm giảm 10kg chỉ sau 3 ngày sử dụng,1
Người phụ nữ quảng cáo nước ngọt trong buổi tiệc gia đình,0
Người phụ nữ nhấp trà sữa trong công viên,0
Người đàn ông đang học qua video,0
Nhóm đồng nghiệp mở bánh snack trong nhà hàng sang trọng,0
Vận động viên ăn rum trong studio quay phim,1
Cô gái cụng nước chanh trong phòng khách,0
Người lái xe mua đa cấp biến tướng trong bãi xe,1
Nhóm sinh viên giơ nước ngọt trong phòng khách,0
Cặp đôi ăn bia lon trong buổi tiệc gia đình,0
Cận cảnh hiển thị máy làm bánh waffle có khuôn đổi,0
Ba người bạn nhấp nước lọc khi xem bóng đá,0
Bạn nữ quảng cáo trà sữa trong công viên,0
Khách du lịch chia sẻ cờ bạc online trong quán bar,1
Cô gái nhìn bourbon thương hiệu lớn khi điều khiển thuyền,1
Đôi bạn trẻ quảng cáo nước ép dưa hấu khi xem bóng đá,0
Một nhóm thanh niên nâng cà phê trong buổi tiệc gia đình,0
Nhóm bạn trẻ cầm rượu whisky có thương hiệu trong clip quảng cáo,1
Ba người bạn nhấp tequila có logo trong khi leo núi,1
Nhóm bạn trẻ quảng cáo bia lon bên bãi biển,0
Người đàn ông cầm rượu gin có thương hiệu trên livestream quảng bá,1
Nhóm đồng nghiệp cầm nước lọc tại công viên,0
Một người đàn ông lạ mặt tấn công dự án ảo trong bãi xe,1
Anh chàng quảng cáo xổ số lậu trong buổi tụ tập,1
Thanh niên giơ bourbon thương hiệu lớn trên livestream quảng bá,1
Nhóm sinh viên nhìn sinh tố dâu trước rạp chiếu phim,0
Người nông dân cười tươi khi thu hoạch,0
Người đàn ông đang gõ laptop trong văn phòng,0
Cô nhân viên nhìn rượu vang trong buổi tiệc,1
Người mẹ sử dụng xe máy trong studio quay phim,0
Một nhóm thanh niên nhấp mojito không cồn trong buổi picnic,0
Anh chàng quảng cáo rum thương hiệu ABC trong lúc lái ô tô,1
Nhóm bạn trẻ cụng nước chanh ở quán cà phê,0
Cảnh quay chậm cho thấy nắm đấm máu bắn tung tóe,1
Ba người bạn uống rượu vang đỏ trước poster thương hiệu khi điều khiển thuyền,1
Học sinh đi dạo nước lọc trong quán cà phê,0
Người đàn ông say bourbon thương hiệu lớn trên livestream quảng bá,1
Nhóm sinh viên ăn nước ép cam khi đi dã ngoại,0
Nhóm sinh viên nhìn cà phê trong buổi picnic,0
Ba người bạn giơ nước lọc trong buổi picnic,0
Em bé mở tequila trong nhà hàng sang trọng,1
Người cha dạy con trai đạp xe buổi chiều,0
Anh nhân viên đưa tequila có logo trong khi leo núi,1
Một cậu thanh niên ăn nước ép dưa hấu trước rạp chiếu phim,0
Ba người bạn đưa nước khoáng trong phòng khách,0
Một nhóm bạn tập thể dục trà sữa ngoài đường,0
Người mẹ ăn cà phê tại công viên,0
Một nhóm thanh niên rót nước lọc trong buổi picnic,0
Bạn nữ giơ nước chanh ở quán cà phê,0
Anh nhân viên nhấp nước ép dưa hấu trong buổi picnic,0
Khách du lịch cầm hành vi hành hung trong giờ học,1
Bạn nữ cầm nước khoáng trong phòng khách,0
Nhóm bạn trẻ nhìn nước ép cam trước rạp chiếu phim,0
Người phụ nữ chọn đồ chơi trẻ em trong buổi picnic,0
Sinh viên đi giày thể thao trong quán cà phê,0
Người phụ nữ đập phá dự án ảo khi lái xe,1
Cô gái rót nước lọc trong phòng khách,0
Một người đàn ông cụng nước khoáng khi đi dã ngoại,0
Nhóm sinh viên quảng cáo cà phê trong phòng khách,0
Người bị đánh gục,1
Cô nhân viên nhìn trà sữa trước rạp chiếu phim,0
Video ghi hình một người chèo thuyền kayak trên sông,0
Người phụ nữ tập thể dục nước lọc ở cửa hàng tiện lợi,0
Người phụ nữ nâng rượu whisky có thương hiệu trước biển hiệu quảng cáo,1
Anh nhân viên ăn cà phê trong buổi tiệc gia đình,0
Người phụ nữ ăn nước ép cam trong buổi tiệc gia đình,0
Cô gái trang điểm nhẹ với tông cam đất,0
Em bé quảng cáo bourbon khi điều khiển thuyền,1
Cặp đôi quảng cáo nước ngọt trong buổi tiệc gia đình,0
Người mẫu tạo dáng nhìn vào ống kính,1
Một nhóm thanh niên đưa trà sữa trong buổi tiệc gia đình,0
Nhóm bạn trẻ quảng cáo nước ép dưa hấu bên bãi biển,0
Cặp đôi nhìn trà sữa trong phòng khách,0
Chàng trai mở vodka có logo trong khi leo núi,1
Đôi bạn trẻ rót trà sữa trong công viên,0
Cô nhân viên uống rum thương hiệu ABC trong clip quảng cáo,1
Một người nói viên thuốc này giúp chữa ung thư da,1
Nhóm bạn trẻ mở nước ép cam khi xem bóng đá,0
Người đàn ông rót nước chanh khi đi dã ngoại,0
Bạn nữ say mojito không cồn ở quán cà phê,0
Quảng cáo giới thiệu thuốc có khả năng chữa mọi bệnh ung thư,1
Anh nhân viên ăn nước ép cam trong phòng khách,0
Bạn nữ nhìn rum thương hiệu ABC trên livestream quảng bá,1
Nhóm bạn trẻ mở cà phê khi đi dã ngoại,0
Cô gái dán ảnh kỷ niệm lên tường phòng,0
Thanh niên nhìn bia lon ở quán cà phê,0
Thanh niên uống bia nhẹ trong công viên,0
Nhóm bạn mở tequila có logo trong khi leo núi,1
Người đàn ông giơ tequila có logo trong quán bar với poster thương hiệu,1
Anh chàng cụng rượu vang đỏ trước poster thương hiệu trước biển hiệu quảng cáo,1
Một người nói viên kẹo này giúp ngủ ngon suốt tuần,1
Nhóm sinh viên nhìn vodka trong video quảng bá trong quán bar với poster thương hiệu,1
Nhóm bạn trẻ nâng sinh tố dâu trong phòng khách,0
Cô gái quảng cáo mojito không cồn trong công viên,0
Nhóm sinh viên cụng vodka có logo trong khi leo núi,1
Cô gái cầm vodka có logo trong quán bar với poster thương hiệu,1
Người lái xe đi nước lọc trong quán cà phê,0
Nhóm sinh viên quảng cáo cà phê trong studio quay phim,0
Nhóm sinh viên nhấp nước khoáng trước rạp chiếu phim,0
Một người đàn ông mở trà sữa trước rạp chiếu phim,0
MC nói đây là cơ hội duy nhất trong đời để đổi đời,1
Bạn nữ say cà phê ở quán cà phê,0
Em bé nhấp tequila trong buổi tiệc,1
Một nhóm thanh niên rót bia lon khi xem bóng đá,0
Cô gái uống nước ngọt trong phòng khách,0
Cô nhân viên nhìn vodka có logo trong quán bar với poster thương hiệu,1
Cặp đôi nâng tequila có logo trong lúc lái ô tô,1
Khách du lịch đi bánh ngọt trong quán cà phê,0
Cặp đôi cụng bia nhẹ khi đi dã ngoại,0
Người đàn ông nói chuyện điện thoại ngoài ban công,0
Anh chàng làm việc áo thun ở cửa hàng tiện lợi,0
Thanh niên quảng cáo đa cấp biến tướng trong quán bar,1
Một người đàn ông cụng nước lọc ở quán cà phê,0
Người đàn ông chụp ảnh điện thoại tại rạp chiếu phim,0
Thanh niên say nước táo khi đi dã ngoại,0
Nhân viên văn phòng làm việc áo thun tại trường học,0
Anh chàng quảng cáo rượu vang đỏ trước poster thương hiệu khi điều khiển thuyền,1
Nhóm thanh niên mua thuốc lắc ở công viên,1
Thanh niên nâng rum thương hiệu ABC trên livestream quảng bá,1
Một cậu thanh niên say tequila có logo trong quán bar với poster thương hiệu,1
Anh nhân viên uống tequila có logo trong clip quảng cáo,1
Cặp đôi đưa whisky trước biển hiệu quảng cáo khi điều khiển thuyền,1
Nhóm sinh viên say vodka có logo trên livestream quảng bá,1
Cặp đôi mở vodka có logo trong quán bar với poster thương hiệu,1
Nhóm thanh niên tham quan nước lọc trong trung tâm thương mại,0
Thanh niên say nước khoáng trong công viên,0
Bạn nữ cụng nước khoáng bên bãi biển,0
Chàng trai cụng vodka có logo trong clip quảng cáo,1
Đôi bạn trẻ cụng bia không logo khi xem bóng đá,0
Cô gái rót bourbon thương hiệu lớn trên livestream quảng bá,1
Anh nhân viên say nước khoáng bên bãi biển,0
Nhóm sinh viên quảng cáo rượu whisky có thương hiệu trong khi leo núi,1
Nhân viên văn phòng uống sữa chua tại cửa hàng tiện lợi,0
Một người đàn ông nâng mojito không cồn trong phòng khách,0
Thanh niên quảng cáo nước ép cam ở quán cà phê,0
Một nhóm đối tượng mua ba lô trong trung tâm thương mại,0
Người phụ nữ nhìn rum thương hiệu ABC trong khi leo núi,1
Người bán hàng cãi nhau chất kích thích tại khu chung cư,1
Nam sinh cười nhìn điện thoại,0
Nhóm sinh viên rót nước khoáng trước rạp chiếu phim,0
Chàng trai nhìn bia không logo trước rạp chiếu phim,0
Cô nhân viên rót trà sữa trong buổi picnic,0
Người bán hàng đập phá bột trắng trên livestream,1
Người lái xe tham quan bánh ngọt ở công viên,0
Cô gái quảng cáo nước ép cam trước rạp chiếu phim,0
Chàng trai đưa rượu vang đỏ trước poster thương hiệu trong quán bar với poster thương hiệu,1
Anh chàng nhìn sữa tươi trong buổi tiệc,0
Video sử dụng hình ảnh phòng khám phá thai để quảng bá,1
Nhóm thanh niên đánh nhau ngoài bãi xe,1
Một người đàn ông lạ mặt mua sắm xe máy ở cửa hàng tiện lợi,0
Một nhóm thanh niên rót bourbon thương hiệu lớn trong quán bar với poster thương hiệu,1
Ba người bạn cụng rượu mạnh trong khi leo núi,1
Người mẹ trải nghiệm sữa tắm tại siêu thị,0
Một người đàn ông mở sinh tố dâu trong buổi picnic,0
Một người đang nhìn tờ báo,0
Một cậu thanh niên cầm rượu mạnh trước biển hiệu quảng cáo,1
Cận cảnh hiển thị một người tiêm thuốc vào chân,1
Người bị bắn gục máu chảy ra,1
Gia đình trẻ đưa thuốc lá trong buổi picnic,1
Nhóm đồng nghiệp ăn rum trong buổi tiệc,1
Cặp đôi giơ rum thương hiệu ABC trên livestream quảng bá,1
Chàng trai cầm nước ngọt khi đi dã ngoại,0
Người đàn ông tấn công hành vi hành hung trong buổi tụ tập,1
Cô gái cầm rượu vang đỏ trước poster thương hiệu khi điều khiển thuyền,1
Người bán nói tượng phật nhỏ này bảo vệ gia đình,1
Anh chàng cầm bia lon khi xem bóng đá,0
Đôi bạn trẻ nhấp mojito không cồn khi xem bóng đá,0
Một người đàn ông rót rum thương hiệu ABC trong khi leo núi,1
Bạn nữ đưa sữa tắm tại siêu thị,0
Một người đàn ông lạ mặt đi ô tô trên bãi biển,0
Người mẫu mặc áo ngủ ngồi bên laptop,1
Người bán hàng mua bánh mì tại siêu thị,0
Nhóm bạn mở vodka trong video quảng bá trong clip quảng cáo,1
Anh chàng cầm tequila tại công viên,1
Người đàn ông nhấp nước ép dưa hấu khi xem bóng đá,0
Cô gái nâng cà phê trong buổi picnic,0
Giáo viên đang chỉ biểu đồ,0
Anh chàng sử dụng bạo lực học đường trên livestream,1
Người bán hàng đe dọa chất kích thích ở công viên,1
Nhân viên văn phòng nhấp cocktail trên bãi biển,1
Ba người bạn rót vodka có logo khi điều khiển thuyền,1
Một nhóm thanh niên nâng rượu whisky có thương hiệu trước biển hiệu quảng cáo,1
Ba người bạn uống sữa tươi trong nhà hàng sang trọng,0
Một cậu thanh niên say rượu whisky có thương hiệu trước biển hiệu quảng cáo,1
Anh chàng đe dọa từ chửi thề tại khu chung cư,1
Cô gái tập thể dục sách giáo khoa ở công viên,0
Nhóm bạn trẻ rót nước khoáng ở quán cà phê,0
Người phụ nữ rủ rê cử chỉ nhạy cảm trong căn hộ thuê,1
Nhóm sinh viên cầm mojito không cồn bên bãi biển,0
Người đàn ông mở điện thoại kiểm tra đơn hàng,0
Một nhóm thanh niên mở bia không logo bên bãi biển,0
Người đàn ông uống bia trên xe tải đang chạy,1
Một nhóm thanh niên uống rum thương hiệu ABC trong khi leo núi,1
Thanh niên quảng cáo whisky trước biển hiệu quảng cáo trong clip quảng cáo,1
Thanh niên cầm hành vi hành hung ở công viên,1
Người đàn ông cụng nước ép cam bên bãi biển,0
Người đàn ông say bia lon khi xem bóng đá,0
Ba người bạn chọn rượu vang trên bãi biển,1
Cận cảnh hiển thị máy làm tóc duỗi nhiệt độ cao,0
Anh chàng đi dạo áo thun tại văn phòng,0
Học sinh cãi nhau từ chửi thề trên livestream,1
Nhóm bạn rót nước táo bên bãi biển,0
Ba người bạn chọn vape tại cửa hàng tiện lợi,1
Anh chàng giơ rượu mạnh trong khi leo núi,1
Cảnh quay buổi học lập trình quảng cáo khóa học,0
Ba người bạn đưa nước ép dưa hấu trong phòng khách,0
Cặp đôi nhấp nước táo khi đi dã ngoại,0
Một người đàn ông giơ nước khoáng trước rạp chiếu phim,0
Người đàn ông nhấp trà sữa bên bãi biển,0
Người đàn ông nhìn nước ép cam bên bãi biển,0
Học sinh chơi nước lọc ở cửa hàng tiện lợi,0
Bạn nữ nhìn trà sữa tại công viên,0
Chàng trai đưa whisky trước biển hiệu quảng cáo trong quán bar với poster thương hiệu,1
Đôi tay mở cuốn sổ tay,0
Một người đàn ông nhìn bia lon khi xem bóng đá,0
Cặp đôi uống nước khoáng ở quán cà phê,0
Một cậu thanh niên quảng cáo bia lon trong công viên,0
Bạn nữ sử dụng bánh mì trong nhà hàng sang trọng,0
Cô gái uống nước cam trong ly thủy tinh,0
Một cậu thanh niên nhìn bia nhẹ trong công viên,0
Thanh niên ăn whisky trước biển hiệu quảng cáo trong khi leo núi,1
Cô nhân viên chọn bột giặt khi điều khiển thuyền,0
Một nhóm thanh niên nhấp cà phê khi đi dã ngoại,0
Đôi bạn trẻ mở nước khoáng trong phòng khách,0
Bạn nữ quảng cáo bourbon thương hiệu lớn khi điều khiển thuyền,1
Sinh viên chia sẻ bột trắng trên livestream,1
Đôi bạn trẻ giơ nước ép dưa hấu trong công viên,0
Người mẹ quảng cáo bia trong buổi picnic,0
Bạn nữ say nước chanh trong buổi picnic,0
Nhóm sinh viên say vodka có logo khi điều khiển thuyền,1
Một người đàn ông đưa vodka trong video quảng bá trong quán bar với poster thương hiệu,1
Video ghi hình một người tham gia buổi nhảy flashmob,0
Người phụ nữ nhìn rượu whisky có thương hiệu trong clip quảng cáo,1
Người bán hàng sử dụng chất kích thích khi quay video quảng cáo,1
Cô nhân viên đưa bia nhẹ bên bãi biển,0
Một người đàn ông nâng bia lon bên bãi biển,0
Cô gái quảng cáo nước ngọt trong buổi picnic,0
Đôi bạn trẻ nâng bia không logo trong phòng khách,0
Cô gái rót nước ép dưa hấu khi đi dã ngoại,0
Thanh niên uống nước táo trong buổi picnic,0
Cô gái học cách pha trà matcha,0
Người đàn ông nhấp nước ngọt trong buổi picnic,0
Nhóm sinh viên cầm bourbon khi leo núi,1
Cặp đôi rót nước táo trước rạp chiếu phim,0
Anh chàng giơ bia không logo khi đi dã ngoại,0
Người đàn ông nhận bưu kiện và ký tên,0
Anh nhân viên mở trà sữa khi xem bóng đá,0
Anh nhân viên mở trà sữa trong phòng khách,0
Video sử dụng hình ảnh bạo lực với người già,1
Cô nhân viên giơ nước ép cam trong phòng khách,0
Anh chàng làm việc điện thoại ngoài đường,0
Người đàn ông nhìn whisky ở quán cà phê,1
Một nhóm đối tượng đập phá ma túy đá trong căn hộ thuê,1
Quảng cáo giới thiệu kem giúp da trắng ngay bằng công nghệ hạt nano,1
Nhóm bạn trẻ mở vodka có logo trong clip quảng cáo,1
Anh nhân viên quảng cáo tequila có logo trong khi leo núi,1
Em bé cầm whisky trước biển hiệu quảng cáo,1
Nam ca sĩ cầm ly bia và nói chúc mừng thành công,0
Một cậu thanh niên giơ rum thương hiệu ABC trên livestream quảng bá,1
Một cậu thanh niên rót cà phê khi đi dã ngoại,0
Em bé sử dụng vape trong studio quay phim,1
Thanh niên cụng rượu vang đỏ trước poster thương hiệu trong quán bar với poster thương hiệu,1
Một nhóm đối tượng quảng cáo bạo lực học đường trong bãi xe,1
Cận cảnh hiển thị máy làm tóc uốn lượn,0
Gia đình trẻ nhìn rượu mạnh trên bãi biển,1
Thanh niên ăn bia nhẹ trong buổi picnic,0
Bạn nữ ăn nước ép dưa hấu khi xem bóng đá,0
Anh chàng uống nước ngọt khi đi dã ngoại,0
Nhóm sinh viên say nước khoáng khi đi dã ngoại,0
Cô gái quảng cáo bourbon thương hiệu lớn trong quán bar với poster thương hiệu,1
Bạn nữ quảng cáo nước ngọt bên bãi biển,0
Đôi bạn trẻ nhìn nước khoáng bên bãi biển,0
Cảnh quay chậm giọt sô cô la tan chảy,0
Người đàn ông đưa rượu gin có thương hiệu khi điều khiển thuyền,1
Một người đàn ông cụng nước ngọt trước rạp chiếu phim,0
Nhóm bạn cụng nước ép cam khi xem bóng đá,0
Người lái xe mua chất kích thích ngoài đường,1
Em bé cầm soju trong quán bar với poster thương hiệu,1
Nhóm sinh viên nâng rượu whisky có thương hiệu trong clip quảng cáo,1
Ông bố quảng cáo trà sữa khi leo núi,0
Anh chàng uống trái cây tại trường học,0
Người mẹ đang mở tủ lạnh,0
Cô gái đọc nhật ký cá nhân,0
Một cậu thanh niên cụng nước ép cam trong phòng khách,0
Nhóm sinh viên cụng bia nhẹ trong buổi tiệc gia đình,0
Cô nhân viên đưa ô tô điện trong phòng gym,0
Một người đàn ông uống sinh tố dâu trong buổi tiệc gia đình,0
Một người nói nước này giúp đổi gen di truyền con người,1
Cận cảnh hiển thị một người dùng máy khuếch tán tinh dầu,0
Nhân viên văn phòng nhấp vape trong buổi picnic,1
Ba người bạn uống vodka trong video quảng bá trong lúc lái ô tô,1
Nhóm thanh niên chia sẻ trang cá cược khi quay video quảng cáo,1
Nhóm bạn trẻ ăn rượu mạnh trước biển hiệu quảng cáo,1
Người chỉ tay vào dòng “kiếm tiền mỗi phút”,1
Ba người bạn rót rượu vang đỏ trước poster thương hiệu khi điều khiển thuyền,1
Cặp đôi mở nước táo trước rạp chiếu phim,0
Thanh niên mở whisky trước biển hiệu quảng cáo trong quán bar với poster thương hiệu,1
Anh chàng tấn công dao tại cửa hàng tiện lợi,1
Ông bố cầm bourbon khi leo núi,1
Cô gái chơi violin,0
Người đàn ông cụng nước ép cam ở quán cà phê,0
Người phụ nữ cụng mojito không cồn trong công viên,0
Đôi bạn trẻ cầm bourbon thương hiệu lớn trước biển hiệu quảng cáo,1
Ba người bạn ăn sinh tố dâu khi đi dã ngoại,0
Đôi bạn trẻ nhấp nước ép dưa hấu ở quán cà phê,0
Một người đàn ông mở nước ngọt trong buổi picnic,0
Nhóm bạn say bourbon thương hiệu lớn trong clip quảng cáo,1
Em bé uống bánh mì trong buổi tiệc,0
Anh nhân viên nâng nước chanh ở quán cà phê,0
Người đàn ông cười với bạn qua điện thoại,0
Cô gái mở hộp quà nhỏ trên bàn,0
Một nhóm thanh niên giơ trà sữa trong buổi picnic,0
